0,21.898000,0.014000
1,21.898000,0.014000
2,21.898000,0.014000
3,21.898000,0.014000
4,21.898000,0.014000
5,21.898000,0.014000
6,21.898000,0.014000
7,21.898000,0.014000
8,21.898000,0.014000
9,21.898000,0.014000
10,21.898000,0.014000
11,21.898000,0.014000
12,21.898000,0.014000
13,21.898000,0.014000
14,21.898000,0.014000
15,21.898000,0.014000
16,21.898000,0.014000
17,21.898000,0.014000
18,21.898000,0.014000
19,21.898000,0.014000
20,21.898000,0.014000
21,21.898000,0.014000
22,21.898000,0.014000
23,21.898000,0.014000
24,21.898000,0.014000
25,21.898000,0.014000
26,21.898000,0.014000
27,21.898000,0.014000
28,21.898000,0.014000
29,21.898000,0.014000
30,21.898000,0.014000
31,21.898000,0.014000
32,21.898000,0.014000
33,21.898000,0.014000
34,21.898000,0.014000
35,21.898000,0.014000
36,21.898000,0.014000
37,21.898000,0.014000
38,21.898000,0.014000
39,21.898000,0.014000
40,21.898000,0.014000
41,21.898000,0.014000
42,21.898000,0.014000
43,21.898000,0.014000
44,21.898000,0.014000
45,21.898000,0.014000
46,21.898000,0.014000
47,21.898000,0.014000
48,21.898000,0.014000
49,21.898000,0.014000
